symbol,dst,weight
NWG.L,VONN.SW,1.031117704933309
ALR.WA,ABN.AS,1.0296309910795929
INVP.L,TPEIR.AT,1.0295215695046953
UBSG.SW,SAB.MC,1.029282604842802
EUROB.AT,BIRG.IR,1.029133597085574
BKT.MC,UBSG.SW,1.029077206580001
OSB.L,CBK.DE,1.0278001292969368
BBVA.MC,ING.WA,1.0271943039695268
TPEIR.AT,SWED-A.ST,1.026726945971154
BPE.MI,SPL.WA,1.0256717345135318
DANSKE.CO,SPL.WA,1.0255319594959122
EFGN.SW,ETE.AT,1.024978478901986
STAN.L,SYDB.CO,1.0248865890118728
VONN.SW,A5G.IR,1.0243453614644151
DANSKE.CO,ING.WA,1.0238924013659294
UBSG.SW,CBK.DE,1.0237553587162147
JYSK.CO,VLK.AS,1.0229703389770926
SAN.MC,ING.WA,1.022143962433374
UBSG.SW,KOMB.PR,1.0220536744086564
TLV.RO,ALR.WA,1.021373282480104
BPSO.MI,DNB.OL,1.0211517203978508
BMPS.MI,NDA-SE.ST,1.0210796059497549
SHB-A.ST,EBS.VI,1.0209124435499777
CABK.MC,STAN.L,1.0191230500496635
EFGN.SW,CMBN.SW,1.0191029382052257
EUROB.AT,ABN.AS,1.0189881979668616
PBB.DE,LLOY.L,1.018600508681229
STB.L,MING.OL,1.018003280156227
BIRG.IR,LLOY.L,1.017845097773047
NDA-SE.ST,LLOY.L,1.0178321038840965
PBB.DE,A5G.IR,1.0175244798055836
INVP.L,PKO.WA,1.0172506130624122
BAMI.MI,INVP.L,1.017221887675816
STAN.L,ING.WA,1.0171964770165989
MIL.WA,ETE.AT,1.0162314699530952
STB.L,UCG.MI,1.0159147289276331
BAMI.MI,DNB.OL,1.015699160949842
BCVN.SW,EUROB.AT,1.0150220155301424
BRD.RO,BKT.MC,1.0145694210190397
NWG.L,PKO.WA,1.014567267382219
BRD.RO,ACA.PA,1.014092092807834
MBK.WA,EFGN.SW,1.0133094477724576
BNP.PA,ALR.WA,1.012826817115886
BMPS.MI,BAER.SW,1.0126257304803887
BAER.SW,VLK.AS,1.0122269839073834
BBVA.MC,HSBA.L,1.0121613545076509
BMED.MI,DNB.OL,1.0118959613723244
CMBN.SW,ACA.PA,1.011801247834462
DANSKE.CO,CBK.DE,1.0114438680714162
DNB.OL,BCVN.SW,1.011335351768196
BCGE.SW,EUROB.AT,1.011267279565636
MIL.WA,BPE.MI,1.011062311414583
UCG.MI,ALR.WA,1.011004878827445
SEB-A.ST,PKO.WA,1.010649661542809
OSB.L,ETE.AT,1.010174020819701
HSBA.L,SPL.WA,1.0099262881094286
UBSG.SW,DNB.OL,1.0096121512404523
OSB.L,EFGN.SW,1.009368300937593
A5G.IR,SHB-A.ST,1.0091557016422898
ACA.PA,PBB.DE,1.0088822992187532
NWG.L,ING.WA,1.0087291617547849
EFGN.SW,KOMB.PR,1.008399721677279
INVP.L,BMPS.MI,1.0081985904881663
MB.MI,SPL.WA,1.007894460299896
FBK.MI,NONG.OL,1.007482560884265
BCVN.SW,OSB.L,1.0061791229889672
KBC.BR,EUROB.AT,1.006107608866832
BCGE.SW,TPEIR.AT,1.0051202621685926
BCGE.SW,BCP.LS,1.004961102813729
KOMB.PR,STAN.L,1.0026461384612078
PTSB.IR,RBI.VI,1.0026182369051817
FBK.MI,ING.WA,1.002525432299048
PBB.DE,MBK.WA,1.0022047550396351
ISP.MI,ALR.WA,1.0021035578269115
BNP.PA,PBB.DE,1.0019312303915768
TPEIR.AT,BCP.LS,1.0019032735689462
UCG.MI,BAER.SW,1.0013652277508671
GLE.PA,ING.WA,1.000775027801663
NONG.OL,LLOY.L,0.9999413846720008
BCVN.SW,PKO.WA,0.999246213827628
PBB.DE,BIRG.IR,0.9991893606449324
KBC.BR,LLOY.L,0.9988205228322043
SHB-A.ST,UBSG.SW,0.9987390697178968
SYDB.CO,ING.WA,0.9969572025349364
ALR.WA,ACA.PA,0.9963210081945872
SHB-A.ST,RBI.VI,0.9962679734351132
BCVN.SW,STAN.L,0.9960322768342744
TLV.RO,SAB.MC,0.9951543861579408
STAN.L,JYSK.CO,0.9951516199888584
BAMI.MI,ING.WA,0.9947689049132902
BIRG.IR,DNB.OL,0.99472619062768
ACA.PA,ING.WA,0.9944894808373796
BMED.MI,MING.OL,0.994282687393507
VLK.AS,BCVN.SW,0.9938681332228398
PBB.DE,SPL.WA,0.9933507863171444
MB.MI,VLK.AS,0.9930586108126804
ETE.AT,JYSK.CO,0.992424233452572
BKT.MC,INVP.L,0.9917436631856348
TLV.RO,SHB-A.ST,0.9914215490711176
ETE.AT,BAMI.MI,0.9911355248767912
EUROB.AT,SWED-A.ST,0.9909576520458848
ACA.PA,ALR.WA,0.9904223289494364
ETE.AT,BIRG.IR,0.9903495863688936
INGA.AS,EUROB.AT,0.9903223189461312
CBK.DE,PKO.WA,0.9903098271297484
BKT.MC,DNB.OL,0.9899218762269104
BAER.SW,CABK.MC,0.9890365160848876
UBSG.SW,MING.OL,0.9887856751021932
NWG.L,DNB.OL,0.9885764836165378
SWED-A.ST,CBK.DE,0.9885346554561516
CMBN.SW,STAN.L,0.9879459253502156
JYSK.CO,BCVN.SW,0.9876359410277336
SAB.MC,BAER.SW,0.9873864123024712
MIL.WA,SWED-A.ST,0.9872398033101424
BPSO.MI,ALR.WA,0.9862911272282135
DNB.OL,PKO.WA,0.985766421392784
ACA.PA,MIL.WA,0.9853532348977896
EFGN.SW,MIL.WA,0.985137727158486
JYSK.CO,PBB.DE,0.983135768362888
BKT.MC,SHB-A.ST,0.9829278790826932
PTSB.IR,STAN.L,0.9823096264609648
BCGE.SW,MB.MI,0.9800500733650332
BRD.RO,ING.WA,0.979731986212898
GLE.PA,ALR.WA,0.9793742255869397
ABN.AS,KOMB.PR,0.9790453725349524
SYDB.CO,MIL.WA,0.978346614661242
CMBN.SW,NDA-SE.ST,0.9776775170250313
STAN.L,PEO.WA,0.9771608007325924
CMBN.SW,BKT.MC,0.9769543597443306
BCGE.SW,OSB.L,0.9768560300206
EBS.VI,LLOY.L,0.9767728135354016
BMPS.MI,PEO.WA,0.9765292020822336
ISP.MI,EUROB.AT,0.9764907824696548
MBK.WA,CBK.DE,0.9764010401160303
ISP.MI,BAER.SW,0.9763481714377944
ABN.AS,BMPS.MI,0.9759748122270168
NWG.L,BCVN.SW,0.9759396375715256
CBK.DE,DNB.OL,0.9756540431214358
BRD.RO,CMBN.SW,0.9754726255639558
NONG.OL,VLK.AS,0.9744572439544046
RBI.VI,OSB.L,0.9743326513444932
BPE.MI,ING.WA,0.9743200098471684
BCVN.SW,NDA-SE.ST,0.9734014484173692
MING.OL,A5G.IR,0.972875705247836
LLOY.L,VLK.AS,0.9727695823847036
BCVN.SW,BPE.MI,0.972305382559697
CBK.DE,ALR.WA,0.971978047566271
DNB.OL,MIL.WA,0.9716016496829314
A5G.IR,DNB.OL,0.9715949158409234
LLOY.L,CBK.DE,0.9715838858003736
VLK.AS,BIRG.IR,0.9710750056652986
ALR.WA,DNB.OL,0.9708777912721188
SEB-A.ST,LLOY.L,0.9706987241003632
BMED.MI,CMBN.SW,0.9703538388168212
SEB-A.ST,ETE.AT,0.968753901720226
ABN.AS,LLOY.L,0.9685664506402906
BMED.MI,ING.WA,0.9685233870042672
RBI.VI,LLOY.L,0.9680534199848118
STB.L,UBSG.SW,0.967815735679028
SYDB.CO,NONG.OL,0.9660906910293016
MB.MI,PBB.DE,0.9644121792003923
ISP.MI,ING.WA,0.9632721092183716
DANSKE.CO,INVP.L,0.9629005131790048
LLOY.L,A5G.IR,0.9623993952220284
NWG.L,CBK.DE,0.9621948682259168
SAN.MC,MIL.WA,0.9618921468567224
TPEIR.AT,MING.OL,0.9601663941940546
BMPS.MI,VLK.AS,0.9600060298455068
SEB-A.ST,MING.OL,0.9591300317378064
BCP.LS,SPL.WA,0.9588656827358082
CMBN.SW,EUROB.AT,0.9588184937653714
SHB-A.ST,ABN.AS,0.9574627640392728
BIRG.IR,MIL.WA,0.9572711191893564
UBSG.SW,VONN.SW,0.956414753914276
EBS.VI,STAN.L,0.9551492603852706
TLV.RO,ING.WA,0.9546923665895092
ING.WA,MB.MI,0.9536246756936018
INVP.L,KOMB.PR,0.9532951472841752
BPE.MI,DNB.OL,0.9522398765197156
BRD.RO,MB.MI,0.9519576767877812
SAB.MC,STAN.L,0.9513374371545305
STB.L,BARC.L,0.9497922133893936
LLOY.L,ALR.WA,0.9490863606520156
NDA-SE.ST,ETE.AT,0.9489621962653172
PBB.DE,PEO.WA,0.9487802296139412
STB.L,SAN.MC,0.9479049217336244
SPL.WA,INVP.L,0.9477911238783404
LLOY.L,VONN.SW,0.9476500737998744
ISP.MI,LLOY.L,0.9458221003610214
TLV.RO,VLK.AS,0.9455562773086194
MIL.WA,JYSK.CO,0.9455235644352032
BPE.MI,PKO.WA,0.9448400816319964
SHB-A.ST,ACA.PA,0.9447014371175352
INVP.L,A5G.IR,0.944619508375038
BCGE.SW,NWG.L,0.9439410390277944
BIRG.IR,KOMB.PR,0.9438550371870148
BMED.MI,NONG.OL,0.9435435369390656
STB.L,PEO.WA,0.9435130791094752
BCP.LS,LLOY.L,0.9435066417710012
OSB.L,ACA.PA,0.943369996222104
BCGE.SW,DNB.OL,0.9432792657028086
BBVA.MC,MIL.WA,0.9429860391396768
PTSB.IR,ETE.AT,0.9429104039629388
STAN.L,MBK.WA,0.9426902777899284
NONG.OL,SPL.WA,0.9421205398951842
BAMI.MI,EFGN.SW,0.942076699316202
MIL.WA,INVP.L,0.9420685843425164
BAER.SW,BMPS.MI,0.9393531674420416
BMED.MI,INVP.L,0.938978514903748
UBSG.SW,NONG.OL,0.9386030082945884
BBVA.MC,EFGN.SW,0.938529840648274
BRD.RO,JYSK.CO,0.9383974929306412
NDA-SE.ST,OSB.L,0.93834492053723
DANSKE.CO,LLOY.L,0.9380710993768432
DBK.DE,LLOY.L,0.9378644067598269
VONN.SW,BCVN.SW,0.9373520576774472
NONG.OL,BMPS.MI,0.937003347149172
PBB.DE,PKO.WA,0.9368992167759992
PTSB.IR,A5G.IR,0.9364935368919844
INGA.AS,BCVN.SW,0.9361434283729444
ETE.AT,OSB.L,0.9360919025777296
NONG.OL,SHB-A.ST,0.9358035527128696
VLK.AS,MING.OL,0.9356586996741024
NONG.OL,MBK.WA,0.9353006421780604
BIRG.IR,INVP.L,0.9352169407486126
MB.MI,INVP.L,0.9351464965528808
A5G.IR,EUROB.AT,0.9349906406159356
ALR.WA,NDA-SE.ST,0.9345610879750909
SAB.MC,EFGN.SW,0.9344790795467748
BARC.L,NONG.OL,0.934387975779671
UBSG.SW,ING.WA,0.9342822695756796
ACA.PA,BAER.SW,0.934245007151988
UCG.MI,MIL.WA,0.9336016132057748
MBK.WA,INVP.L,0.932998581736756
EFGN.SW,ALR.WA,0.9327859680992796
NONG.OL,ETE.AT,0.9320758311781424
BAER.SW,MING.OL,0.9319945678648568
CBK.DE,MB.MI,0.93162198712596
KBC.BR,KOMB.PR,0.9316130212108432
VONN.SW,NDA-SE.ST,0.9314235443554416
BCGE.SW,PKO.WA,0.9295722916063038
DNB.OL,KOMB.PR,0.929533016299277
PKO.WA,JYSK.CO,0.9282889261678507
UCG.MI,EUROB.AT,0.9280665967167842
UCG.MI,INVP.L,0.9274350428073276
SYDB.CO,EUROB.AT,0.9270421063038204
EFGN.SW,TLV.RO,0.9265647092265764
VONN.SW,MBK.WA,0.9262405488946068
KOMB.PR,NWG.L,0.9262097432760872
SEB-A.ST,TPEIR.AT,0.9258896930470124
SWED-A.ST,LLOY.L,0.9255880258277688
SPL.WA,NWG.L,0.92551112499068
BAER.SW,NONG.OL,0.9251484444161366
BCVN.SW,MB.MI,0.9245661453829156
BCGE.SW,VONN.SW,0.9240643027395032
MB.MI,MIL.WA,0.9239730483685992
SWED-A.ST,SPL.WA,0.923898881687086
BCVN.SW,TPEIR.AT,0.9236998824310456
DANSKE.CO,KOMB.PR,0.922980441791214
PEO.WA,ACA.PA,0.9228437293617376
SEB-A.ST,ALR.WA,0.9224835958130966
ETE.AT,MING.OL,0.9223234533169972
BCVN.SW,A5G.IR,0.9220998229907054
MIL.WA,BMPS.MI,0.9213087528112076
KOMB.PR,ACA.PA,0.9202665089779252
KBC.BR,INVP.L,0.9197893680240656
BAMI.MI,MIL.WA,0.9182921034148672
NWG.L,SPL.WA,0.918221142761448
BARC.L,DNB.OL,0.9180334775420838
ALR.WA,EFGN.SW,0.917946717215262
SAN.MC,VLK.AS,0.9178408502222896
FBK.MI,DNB.OL,0.9176998974031952
BPSO.MI,SPL.WA,0.9175893214216267
UCG.MI,DNB.OL,0.9175615722177682
SYDB.CO,SPL.WA,0.917275930692932
SYDB.CO,MING.OL,0.9171146791283152
NONG.OL,EBS.VI,0.9168540704053714
BPSO.MI,SHB-A.ST,0.9166589784945982
ISP.MI,INVP.L,0.9161442711190348
BMPS.MI,INVP.L,0.9158119435820732
FBK.MI,TPEIR.AT,0.9157733272104224
BCP.LS,MING.OL,0.914538850217722
SAB.MC,MIL.WA,0.9140487344078968
CBG.L,CMBN.SW,0.9138078933121008
INGA.AS,TPEIR.AT,0.9133268454772756
MING.OL,MB.MI,0.913143162111234
DBK.DE,TPEIR.AT,0.9130792313279446
ACA.PA,UBSG.SW,0.912927334799669
BIRG.IR,SHB-A.ST,0.9125535038191724
SAB.MC,EUROB.AT,0.9123290410905088
A5G.IR,VLK.AS,0.911545929913738
STB.L,PKO.WA,0.9114223801976769
ETE.AT,DNB.OL,0.9112829799550954
PTSB.IR,EFGN.SW,0.910709963885106
ETE.AT,LLOY.L,0.9106364796711272
NONG.OL,ACA.PA,0.9105180664660883
VLK.AS,SHB-A.ST,0.91027618918958
TLV.RO,A5G.IR,0.9099557523713536
BNP.PA,DNB.OL,0.9097553656044204
STAN.L,DANSKE.CO,0.9094368338729062
BNP.PA,ING.WA,0.9079187044239656
DNB.OL,SPL.WA,0.9079081130797092
BCVN.SW,ING.WA,0.906500937649886
TPEIR.AT,DNB.OL,0.9064401506887756
VONN.SW,ALR.WA,0.9061321489959508
MING.OL,NWG.L,0.9060347148296886
SHB-A.ST,PKO.WA,0.9054331385882676
UCG.MI,LLOY.L,0.9053245266979444
STAN.L,PBB.DE,0.9043093736139513
BAMI.MI,EUROB.AT,0.9040753332417024
MIL.WA,NONG.OL,0.9040473589130344
KBC.BR,PBB.DE,0.9038075450238184
BPSO.MI,KOMB.PR,0.9032923995790524
TLV.RO,BPE.MI,0.903152078958722
BMPS.MI,ING.WA,0.9025197698298614
INGA.AS,ING.WA,0.9020566513299616
PBB.DE,HSBA.L,0.9008967603359594
SHB-A.ST,VLK.AS,0.9006897723622923
NONG.OL,BIRG.IR,0.9005740357254604
DANSKE.CO,MING.OL,0.9003421837538362
BCVN.SW,NONG.OL,0.8991425758144124
CMBN.SW,INVP.L,0.899116759003932
OSB.L,TPEIR.AT,0.8987937575999616
NWG.L,EUROB.AT,0.898499547465797
BMPS.MI,PKO.WA,0.8982949283664862
STB.L,BCP.LS,0.8981357796459265
TPEIR.AT,BMPS.MI,0.897354067281778
DANSKE.CO,EUROB.AT,0.8970180475376909
NONG.OL,RBI.VI,0.8969684925040269
BPSO.MI,MIL.WA,0.8963634917575594
BPSO.MI,EUROB.AT,0.8959536171072433
TLV.RO,MIL.WA,0.8949749770029519
CMBN.SW,NONG.OL,0.8946742729379854
SEB-A.ST,CBK.DE,0.8946120580803631
CABK.MC,DNB.OL,0.8938759997279435
SWED-A.ST,ALR.WA,0.8908724534301707
MING.OL,EBS.VI,0.8898960932725862
NWG.L,PBB.DE,0.8895907008777242
VONN.SW,PKO.WA,0.889222742132938
TLV.RO,MB.MI,0.8881736062154192
BCGE.SW,ABN.AS,0.8879814762940462
BPSO.MI,ING.WA,0.88794200341501
CBK.DE,STAN.L,0.8877697817175965
STB.L,SEB-A.ST,0.887691717348823
ABN.AS,VLK.AS,0.8874407167919396
RBI.VI,VONN.SW,0.8871564784191213
MING.OL,PKO.WA,0.8867811693913394
JYSK.CO,ALR.WA,0.8865377308870012
STB.L,EUROB.AT,0.8860349887246517
BKT.MC,TPEIR.AT,0.8855231314895783
SHB-A.ST,BMPS.MI,0.884823221693755
BARC.L,ETE.AT,0.88318223881568
VONN.SW,BIRG.IR,0.8823060734177243
MING.OL,INVP.L,0.8822189487432427
BAER.SW,SHB-A.ST,0.8819878895480412
BBVA.MC,EUROB.AT,0.880863295044403
KBC.BR,DNB.OL,0.8801244538701657
ALR.WA,OSB.L,0.8793433789136206
UCG.MI,PBB.DE,0.8792023526182577
UBSG.SW,BIRG.IR,0.878784653967052
VONN.SW,TLV.RO,0.8785545406012948
JYSK.CO,VONN.SW,0.8785508419931181
JYSK.CO,KOMB.PR,0.8781334664848691
EUROB.AT,OSB.L,0.8780207744548203
VONN.SW,KOMB.PR,0.878016877933589
ISP.MI,DNB.OL,0.8775193566405806
NWG.L,TPEIR.AT,0.8771524891651107
TPEIR.AT,STAN.L,0.8770791703861224
BNP.PA,VLK.AS,0.8765232065317137
ETE.AT,BPSO.MI,0.8758218446315487
FBK.MI,CMBN.SW,0.8751108715526421
SEB-A.ST,VLK.AS,0.8747853937380256
INGA.AS,DNB.OL,0.8742728523073476
CABK.MC,UBSG.SW,0.8742386488828408
NDA-SE.ST,ALR.WA,0.8737961636416508
VONN.SW,DNB.OL,0.8735549390404597
DBK.DE,ING.WA,0.8731296040639315
DBK.DE,INVP.L,0.8722361287561035
STB.L,BMPS.MI,0.8722078932385201
STB.L,VONN.SW,0.8712716711797936
BNP.PA,MIL.WA,0.8699170883679851
BKT.MC,BAER.SW,0.869296755169184
VLK.AS,SPL.WA,0.8692026494553908
TPEIR.AT,ACA.PA,0.8691464453639063
KBC.BR,ING.WA,0.8690203467329821
KBC.BR,VONN.SW,0.868708596382154
PTSB.IR,SAB.MC,0.8679707380439177
TPEIR.AT,NONG.OL,0.8676048674357575
KBC.BR,TPEIR.AT,0.8675250548918964
ISP.MI,KOMB.PR,0.8669691332192767
DNB.OL,VLK.AS,0.8669655903634571
VONN.SW,ACA.PA,0.8667985177972236
DNB.OL,EFGN.SW,0.8655559786042427
INVP.L,SWED-A.ST,0.8634444333033896
FBK.MI,MING.OL,0.8631203043181189
BMPS.MI,OSB.L,0.8626040570407632
SWED-A.ST,MING.OL,0.8613273757621516
LLOY.L,EUROB.AT,0.8605794464098546
PKO.WA,BMPS.MI,0.8595327711113002
BPSO.MI,BAER.SW,0.8593548264449962
CMBN.SW,MBK.WA,0.859039465705391
BAER.SW,BCVN.SW,0.8586809322438744
SEB-A.ST,NONG.OL,0.8586790806461615
PTSB.IR,BAER.SW,0.8586215409526113
BCGE.SW,PEO.WA,0.8580046745532061
LLOY.L,CMBN.SW,0.8567286883360271
SPL.WA,STAN.L,0.8565472425540211
CMBN.SW,UBSG.SW,0.8554196725228822
CMBN.SW,VLK.AS,0.8553504676821786
SAB.MC,MING.OL,0.854877856113408
SYDB.CO,BCVN.SW,0.8547846311861267
VLK.AS,PTSB.IR,0.8546365066522653
STB.L,ACA.PA,0.8542251140717815
PEO.WA,LLOY.L,0.8538137530324379
MBK.WA,LLOY.L,0.8537866708076086
LLOY.L,MING.OL,0.8533019807411468
BCVN.SW,BMPS.MI,0.8531837850504415
LLOY.L,SPL.WA,0.852122049987113
BRD.RO,INGA.AS,0.8514089306072431
OSB.L,BCVN.SW,0.8513702757444414
UCG.MI,KOMB.PR,0.8510350471010386
EUROB.AT,LLOY.L,0.8510294060850861
BMPS.MI,ABN.AS,0.8509202047867
VLK.AS,ALR.WA,0.850559503372987
BCP.LS,EUROB.AT,0.8502135018812262
ETE.AT,SYDB.CO,0.8496636302522084
PBB.DE,SHB-A.ST,0.8495514822813813
TPEIR.AT,VLK.AS,0.8494838319463506
EFGN.SW,A5G.IR,0.8476594471917418
CABK.MC,EUROB.AT,0.8470490451021805
SEB-A.ST,OSB.L,0.8465758150626017
EUROB.AT,ACA.PA,0.846570746379762
INVP.L,VONN.SW,0.8462382780102712
SEB-A.ST,MIL.WA,0.8461182404405998
MING.OL,BIRG.IR,0.8455152449985035
MBK.WA,VLK.AS,0.845471028112817
MIL.WA,STAN.L,0.8451279728709202
EBS.VI,DNB.OL,0.8437121018604248
BCP.LS,ING.WA,0.8436028220913632
ABN.AS,EUROB.AT,0.8435547256605612
EFGN.SW,NONG.OL,0.8433431875461909
SWED-A.ST,PBB.DE,0.8426860746782561
VLK.AS,PKO.WA,0.8418533597946384
BBVA.MC,UBSG.SW,0.8414291826635418
SYDB.CO,VONN.SW,0.8410743061538533
CBK.DE,HSBA.L,0.8406883261020252
BNP.PA,EUROB.AT,0.8400680064771089
BMPS.MI,MIL.WA,0.8399105964876382
STB.L,ISP.MI,0.8391859475419957
ING.WA,SEB-A.ST,0.8389303536151377
STAN.L,DNB.OL,0.838393076383095
SHB-A.ST,EFGN.SW,0.838357142976123
NONG.OL,TPEIR.AT,0.8377099352180785
DNB.OL,OSB.L,0.8370166464542669
MIL.WA,NDA-SE.ST,0.8368264977701395
PEO.WA,CBK.DE,0.8364762361733754
BPSO.MI,VONN.SW,0.8359239642019175
STB.L,CMBN.SW,0.8353526669552975
KOMB.PR,OSB.L,0.835207692623622
A5G.IR,TPEIR.AT,0.833999683048457
CMBN.SW,ALR.WA,0.8339068943818092
ETE.AT,SWED-A.ST,0.8331448079482395
LLOY.L,BCVN.SW,0.8324399103464264
DBK.DE,ETE.AT,0.8317317298304833
TPEIR.AT,PBB.DE,0.8310893696566984
DBK.DE,SHB-A.ST,0.8306727640478054
BKT.MC,BCVN.SW,0.8303211407080952
NDA-SE.ST,VLK.AS,0.8302838860815445
EUROB.AT,NONG.OL,0.8293882644818787
BMPS.MI,PBB.DE,0.8290544471775496
CBK.DE,EFGN.SW,0.8286169897752823
NONG.OL,BCVN.SW,0.8280665531771937
PTSB.IR,DNB.OL,0.8277898829014768
PEO.WA,BMPS.MI,0.8276770494423448
PEO.WA,STAN.L,0.8270106560912621
BAER.SW,PBB.DE,0.826588730329512
NONG.OL,A5G.IR,0.8262767036850279
TLV.RO,STAN.L,0.8262341601233979
JYSK.CO,NONG.OL,0.8260533946897552
HSBA.L,KOMB.PR,0.8256875686330428
MB.MI,ABN.AS,0.8256819875652192
GLE.PA,VLK.AS,0.8250133576681339
SYDB.CO,VLK.AS,0.8243029801859577
JYSK.CO,OSB.L,0.824117954382278
CBG.L,BCP.LS,0.8239351709566358
NONG.OL,CBK.DE,0.8221617344494292
PEO.WA,DNB.OL,0.8219222060524213
STAN.L,OSB.L,0.8215177577816518
MIL.WA,VLK.AS,0.8213284832625902
PEO.WA,INVP.L,0.820779464368304
BPE.MI,INVP.L,0.819021687422677
EUROB.AT,PBB.DE,0.8188935643998905
ETE.AT,PTSB.IR,0.8178525704155807
PTSB.IR,DBK.DE,0.8176762066252597
SEB-A.ST,PBB.DE,0.8176249740628527
DBK.DE,NONG.OL,0.8175153184026892
VONN.SW,PBB.DE,0.8175056338335227
OSB.L,ING.WA,0.8174047901050889
SYDB.CO,OSB.L,0.8173961424359555
VONN.SW,MIL.WA,0.8173792047004496
BCGE.SW,INVP.L,0.8172345982443776
BMED.MI,SHB-A.ST,0.8164185706845277
ALR.WA,LLOY.L,0.8158002615781877
INVP.L,NONG.OL,0.8157362046823434
BARC.L,PBB.DE,0.8154966866825731
MB.MI,KOMB.PR,0.8150984014931518
SHB-A.ST,MBK.WA,0.8141089315908698
DANSKE.CO,VONN.SW,0.8118488996789246
STAN.L,SPL.WA,0.8112408199916993
PTSB.IR,SPL.WA,0.8105165057492867
CBG.L,KBC.BR,0.8084436940766534
CBK.DE,MIL.WA,0.8082745731230777
MING.OL,MBK.WA,0.8082520194710173
NONG.OL,CMBN.SW,0.8072563072726535
INGA.AS,SHB-A.ST,0.8070753516956618
PKO.WA,INVP.L,0.8068586765754654
BPSO.MI,CMBN.SW,0.8068278420209094
FBK.MI,SHB-A.ST,0.806393254047253
SWED-A.ST,MIL.WA,0.8063016068275303
GLE.PA,MING.OL,0.8061996247369597
RBI.VI,DNB.OL,0.8061520630289072
BBVA.MC,STAN.L,0.8054306443009215
ALR.WA,MING.OL,0.805385712473974
VLK.AS,TPEIR.AT,0.8052583126611147
UBSG.SW,BCVN.SW,0.8043707604721386
OSB.L,BIRG.IR,0.803324655380653
EBS.VI,INVP.L,0.8033005873717329
EFGN.SW,MING.OL,0.8032395143417838
BNP.PA,OSB.L,0.8028592243302163
MIL.WA,DNB.OL,0.8025302282701636
STAN.L,NONG.OL,0.8019136058846147
BCVN.SW,CBK.DE,0.8018332262879817
STB.L,INVP.L,0.8010731058715755
SPL.WA,JYSK.CO,0.8001742276116619
BCGE.SW,SPL.WA,0.7999721961331379
JYSK.CO,PKO.WA,0.7994532564149623
RBI.VI,MING.OL,0.799186778088169
BKT.MC,ING.WA,0.7988052715731482
JYSK.CO,ING.WA,0.7982343662732683
SHB-A.ST,SPL.WA,0.7980789760790802
BARC.L,MING.OL,0.7979263640013357
VONN.SW,DBK.DE,0.7971742826467876
BRD.RO,KOMB.PR,0.796924083636749
PTSB.IR,ALR.WA,0.7964849789677357
BMED.MI,CBK.DE,0.7961271079189087
SHB-A.ST,LLOY.L,0.7953973914058828
OSB.L,STB.L,0.7951933992099187
SAB.MC,VLK.AS,0.7951642333792552
PBB.DE,VONN.SW,0.7939058918734248
SAB.MC,UBSG.SW,0.7937001573099881
ALR.WA,ETE.AT,0.7932573457242077
BBVA.MC,OSB.L,0.7923551249944009
EUROB.AT,CBK.DE,0.7922315082238546
NONG.OL,INVP.L,0.7907372968468752
MBK.WA,STAN.L,0.7905562790330072
CBG.L,SWED-A.ST,0.7900642958020687
BRD.RO,SYDB.CO,0.7897599683892074
MIL.WA,MING.OL,0.7894979939483644
BNP.PA,VONN.SW,0.7887162384224637
INVP.L,CBK.DE,0.787121186187482
BCGE.SW,EFGN.SW,0.7870243191397446
SAN.MC,EUROB.AT,0.786628601897363
TPEIR.AT,BIRG.IR,0.7863802914241598
SHB-A.ST,PBB.DE,0.7862120340454583
BCP.LS,SHB-A.ST,0.7856137747296924
MB.MI,ING.WA,0.7856006620464228
SAB.MC,VONN.SW,0.7855025331057379
ETE.AT,BPE.MI,0.7835992984582972
INVP.L,MING.OL,0.7834568444120517
BBVA.MC,VONN.SW,0.7830014640478146
VONN.SW,EBS.VI,0.7828199512387044
SWED-A.ST,KOMB.PR,0.7826287958942021
BRD.RO,RBI.VI,0.7825981641999986
SAB.MC,OSB.L,0.7823640859609711
BIRG.IR,EUROB.AT,0.7822116523057341
SHB-A.ST,CBK.DE,0.7821976288003469
MING.OL,BMPS.MI,0.7811789641561894
CBK.DE,OSB.L,0.7795551396378536
GLE.PA,SHB-A.ST,0.7790638729107577
NDA-SE.ST,NONG.OL,0.7790289242850297
CMBN.SW,MIL.WA,0.7778343035311108
BKT.MC,VLK.AS,0.777628683828622
CBG.L,BNP.PA,0.7764107741132866
BKT.MC,ETE.AT,0.7762415356273118
INGA.AS,VLK.AS,0.7760824007114453
PTSB.IR,BIRG.IR,0.7753970299815653
SEB-A.ST,VONN.SW,0.7741729402349862
BBVA.MC,KOMB.PR,0.7739603964784156
EUROB.AT,TLV.RO,0.7733761287662229
SAN.MC,KOMB.PR,0.7728387341300903
MING.OL,ACA.PA,0.7728356997709942
STAN.L,ALR.WA,0.7723873664000251
STAN.L,VONN.SW,0.7708081696947171
BCGE.SW,ALR.WA,0.7708041188773912
SHB-A.ST,EUROB.AT,0.7691901595374154
BARC.L,VONN.SW,0.7690644744501255
ETE.AT,NWG.L,0.7688029216409072
NDA-SE.ST,MING.OL,0.7686894568875777
SHB-A.ST,ALR.WA,0.7662076682457885
HSBA.L,NONG.OL,0.765453606051036
STAN.L,ETE.AT,0.7641832626533549
